,youtube_id,original_label,normalized_label
1169,a-4FBN8OTkk,not about misinfo,0.0
1170,lj7QRP37Wn0,not about misinfo,0.0
1171,zLuS6UkTbF4,neutral,0.0
1172,oOyNQUcYfMI,not about misinfo,0.0
1173,HA5YuwvJkpQ,not about misinfo,0.0
1174,-wkdH_wluhw,not about misinfo,0.0
1175,IA8wDOzAcHA,not about misinfo,0.0
1176,goOLDkiQ9XU,debunking,-1.0
1177,DhHOVLBOg7Y,not about misinfo,0.0
1178,TjYQP0ly-lw,promoting,1.0
1179,4Ppz_CBSH0M,not about misinfo,0.0
1180,AYyEx20DiKU,not about misinfo,0.0
1181,OwQ9DFeJysw,not about misinfo,0.0
1182,34detVy-Hiw,not about misinfo,0.0
1183,H62hZJVqs2o,not about misinfo,0.0
1184,fadUMBuY7Ng,not about misinfo,0.0
1185,LvfK1kZbqEA,not about misinfo,0.0
1186,RR0R7zsd7D8,not about misinfo,0.0
1187,gMlf1ELvRzc,not about misinfo,0.0
1188,IrCQh1usdzE,not about misinfo,0.0
1189,-qCKR6wy94U,not about misinfo,0.0
1190,Qk1CxO9XGyQ,not about misinfo,0.0
1191,w3KxBME7DpM,not about misinfo,0.0
1192,2wenF0vPOsY,not about misinfo,0.0
1193,ItPWUem8O7A,neutral,0.0
1194,FHpvI8oGsuQ,not about misinfo,0.0
1195,to5qRLRSS7g,not about misinfo,0.0
1196,ZWND2drCupY,promoting,1.0
1197,53RX2ESIqsM,not about misinfo,0.0
1198,BjuuqGA-7ZY,not about misinfo,0.0
1199,mFP_AjJeP-M,not about misinfo,0.0
1200,sK5BdbUY8LQ,not about misinfo,0.0
1201,j87ohR_C6I4,not about misinfo,0.0
1202,QyvWxobqKrc,not about misinfo,0.0
1203,dVDhYtQkuO8,not about misinfo,0.0
1204,yyAeoY7J77I,not about misinfo,0.0
1205,odbQgx6s6eI,debunking,-1.0
1206,uOHG0u-WKXM,debunking,-1.0
1207,p79D6u-6pN4,not about misinfo,0.0
1208,2GbxFIVQv8c,not about misinfo,0.0
1209,9WQy4LGUQRg,not about misinfo,0.0
1210,EWyw-XvaL4c,not about misinfo,0.0
1211,CmXgau7WFmo,debunking,-1.0
1212,jcGlaj22HSE,not about misinfo,0.0
1213,UipaZddKLVQ,not about misinfo,0.0
1214,4AgHR6t0iQc,not about misinfo,0.0
1215,tixOyiR8B-8,not about misinfo,0.0
1216,JG7NDtNFkoU,not about misinfo,0.0
1217,8KkKuTCFvzI,not about misinfo,0.0
1218,pO0W5ksqWF8,not about misinfo,0.0
1219,IJyNoJCAuzA,not about misinfo,0.0
1220,YO6utfQm7Bg,not about misinfo,0.0
1221,7VbY06j4haI,not about misinfo,0.0
1222,FuUwCMpqkUE,not about misinfo,0.0
1223,QCB501FNt5M,not about misinfo,0.0
1224,MxY76XDcD1c,not about misinfo,0.0
1225,esPRsT-lmw8,not about misinfo,0.0
1226,Y1LMxu_9cuc,not about misinfo,0.0
1227,sR6UeVptzRg,not about misinfo,0.0
1228,npk34pB5P4A,not about misinfo,0.0
1229,5eBcKlBaaoc,not about misinfo,0.0
1230,CuN4YZ7pup0,not about misinfo,0.0
1231,vN30emwcNS4,debunking,-1.0
1232,j7xsOsrDmPQ,debunking,-1.0
1233,gn8xiiZwdDE,promoting,1.0
1234,PeScAapnPGE,neutral,0.0
1235,_d8PNlXHJ48,debunking,-1.0
1236,xinYwmF_9A8,not about misinfo,0.0
1237,6IRWWhQK9wU,not about misinfo,0.0
1238,TdSIA4G1ZtQ,not about misinfo,0.0
1239,IhO1FcjDMV4,not about misinfo,0.0
1240,x5Efg42-Qn0,not about misinfo,0.0
1241,C9HMifCoSko,not about misinfo,0.0
1242,wSF82AwSDiU,not about misinfo,0.0
1243,EIzAshQdWeo,not about misinfo,0.0
1244,hqKafI7Amd8,not about misinfo,0.0
1245,HgB2Z6wtxOQ,debunking,-1.0
1246,nxyxcTZccsE,not about misinfo,0.0
1247,v_ONFix_e4k,not about misinfo,0.0
1248,GGu5Y927tNE,debunking,-1.0
1249,E4katnfHzXA,not about misinfo,0.0
1250,9GorqroigqM,not about misinfo,0.0
1251,j4QAA8Fwy1c,not about misinfo,0.0
1252,8FD-7GTUslE,not about misinfo,0.0
1253,c1yGw_hfEfk,not about misinfo,0.0
1254,gG97CfBFdS4,not about misinfo,0.0
1255,lfOgm1IcBd0,not about misinfo,0.0
1256,abOuBvUfQk4,not about misinfo,0.0
1257,MvjqtcHA6oU,not about misinfo,0.0
1258,sH5c-WeE07c,not about misinfo,0.0
1259,ngjQs_QjSwc,not about misinfo,0.0
1260,XdOxBCpk39c,not about misinfo,0.0
1261,tFeAoghc1p0,not about misinfo,0.0
1262,mioR_WrkRaU,not about misinfo,0.0
1263,SwMHr43fTqE,not about misinfo,0.0
1264,MWePrOuSeSY,not about misinfo,0.0
1265,K2RKNVpnK2o,not about misinfo,0.0
1266,vd2dtkMINIw,not about misinfo,0.0
1267,D9H9qTdserM,not about misinfo,0.0
1268,r8JAi_zaboU,not about misinfo,0.0
1269,v0tshOxHujQ,not about misinfo,0.0
1270,M6PHC4p1Ohw,not about misinfo,0.0
1271,6WroiiaVhGo,not about misinfo,0.0
1272,RpUJfW4WTKw,not about misinfo,0.0
1273,40YIIaF1qiw,debunking,-1.0
1274,6E-r55HS0j4,not about misinfo,0.0
1275,_eBACi-WtgE,not about misinfo,0.0
1276,EtIJWSSx6qs,not about misinfo,0.0
1277,hn6yLEOdH60,not about misinfo,0.0
1278,-vvpsIiUVKY,not about misinfo,0.0
1279,nIKbN5pBSXo,not about misinfo,0.0
1280,g1_2VoLJ3sE,not about misinfo,0.0
1281,CoT10nxZrVo,promoting,1.0
1282,ONSsgd_5x-g,not about misinfo,0.0
1283,sfrdDnAopjs,not about misinfo,0.0
1284,z4rYMHfeh_w,not about misinfo,0.0
1285,y_C3M0QkhzY,not about misinfo,0.0
1286,VPOrnU3ImxI,debunking,-1.0
1287,CAOnSbDSaOw,not about misinfo,0.0
1288,_dRXA1_e30o,not about misinfo,0.0
1289,ZqizB87kkhc,neutral,0.0
1290,7agK0nkiZpA,not about misinfo,0.0
1291,gwd-wLdIHjs,not about misinfo,0.0
1292,KLjgBLwH3Wc,not about misinfo,0.0
1293,eH-dDM_2N-I,debunking,-1.0
1294,LVBc7-Te_yA,debunking,-1.0
1295,6GPo8Ir0yn4,promoting,1.0
1296,COxEoW_rsLw,not about misinfo,0.0
1297,OsFEV35tWsg,promoting,1.0
1298,NaGndICPT8I,debunking,-1.0
1299,Jv2GG_csUc8,not about misinfo,0.0
1300,Xx0Yfv42rOg,not about misinfo,0.0
1301,bF3j5UVCSCA,not about misinfo,0.0
1302,gD_qru9rYHQ,not about misinfo,0.0
1303,WYdi1bL6s10,not about misinfo,0.0
1304,LuZFThlOiJI,not about misinfo,0.0
1305,967Ckat7f98,not about misinfo,0.0
1306,dMqeMcIO_9w,not about misinfo,0.0
1307,41n3mDoVbvk,not about misinfo,0.0
1308,A1AUdaH-EPM,debunking,-1.0
1309,rOauL9VDpSk,not about misinfo,0.0
1310,cF2dhWWUyQ4,not about misinfo,0.0
1311,oxYU5GNngnk,not about misinfo,0.0
1312,zacqRZH5t5s,not about misinfo,0.0
1313,IfnJi7yLKgE,neutral,0.0
1314,TFg2M1pourY,other,
1315,b03U6BYF9L0,debunking,-1.0
1316,zyxEo2kqo08,promoting,1.0
1317,CTj_xoCuhPU,debunking,-1.0
1318,y2WtUMvNjzQ,debunking,-1.0
1319,gvBOoAjeN2E,not about misinfo,0.0
1320,oM-FrI5Hqto,not about misinfo,0.0
1321,WQptarOLSBU,neutral,0.0
1322,iNOE0dZpHcY,not about misinfo,0.0
1323,V522Hs8E6NU,debunking,-1.0
1324,xXjsn9L-SGI,debunking,-1.0
1325,cTvuPYKBtks,not about misinfo,0.0
1326,LEhyTFD60V0,not about misinfo,0.0
1327,ifllgTA2pmY,not about misinfo,0.0
1328,Eql7xtb_-Hg,not about misinfo,0.0
1329,e0WZx7lUOrY,not about misinfo,0.0
1330,rhhFesQqd1I,not about misinfo,0.0
1331,dBnniua6-oM,not about misinfo,0.0
1332,9nXop2lLDa4,not about misinfo,0.0
1333,miEngVBrrIc,not about misinfo,0.0
1334,EABZqi3HtRM,not about misinfo,0.0
1335,v8CP-rfqp0s,not about misinfo,0.0
1336,qa7zGZmiLNk,not about misinfo,0.0
1337,rbnBe-vXGQM,not about misinfo,0.0
1338,RpwW9Lw2Ku4,not about misinfo,0.0
1339,qmRXu5FSHzQ,promoting,1.0
1340,fCNuPcf8L00,not about misinfo,0.0
1341,FJ7iPn39i08,promoting,1.0
1342,fDWEVXhaydc,not about misinfo,0.0
1343,8FD0VxhhbuA,debunking,-1.0
1344,FEXL5USuDGI,not about misinfo,0.0
1345,wlJEGJvI1UA,not about misinfo,0.0
1346,ges5AdZIv_s,not about misinfo,0.0
1347,fMsa7o48XBE,debunking,-1.0
1348,eMrFV2rnHlo,debunking,-1.0
1349,FPEHm2x8bdE,debunking,-1.0
1350,ryEq5Yov2G0,not about misinfo,0.0
1351,7AAUcmyXbg4,not about misinfo,0.0
1352,Q7jtkB5QhBU,promoting,1.0
1353,-5RCmu-HuTg,not about misinfo,0.0
1354,zzbcG7CRYgQ,debunking,-1.0
1355,OVCgrp2Y5Kc,promoting,1.0
1356,Rzxr9FeZf1g,debunking,-1.0
1357,3WRgikuVZpQ,not about misinfo,0.0
1358,d5wfMNNr3ak,not about misinfo,0.0
1359,da1vvigy5tQ,not about misinfo,0.0
1360,gaY4m00wXpw,not about misinfo,0.0
1361,pIu14w3zJ_k,not about misinfo,0.0
1362,3AhSNsBs2Y0,not about misinfo,0.0
1363,vdQDvLXLqiM,not about misinfo,0.0
1364,et2yca1g0sM,not about misinfo,0.0
1365,6oEtF8FdqpA,neutral,0.0
1366,93PUuemIvl0,neutral,0.0
1367,3EK4VRmG3yM,debunking,-1.0
1368,V4JwBgaAEmk,not about misinfo,0.0
1369,U71MN8RSePA,debunking,-1.0
1370,RyG5uz3LdTw,debunking,-1.0
1371,W8c327UcjLQ,neutral,0.0
1372,i1nz5Bkpmcw,not about misinfo,0.0
1373,y750zcVhOq4,promoting,1.0
1374,CEsonu2kFjY,not about misinfo,0.0
1375,XCaTQzjX2rQ,not about misinfo,0.0
1376,ggtkzkoI3eM,debunking,-1.0
1377,wKlMcLTqRLs,debunking,-1.0
1378,Qqc_ExxEcEY,neutral,0.0
1379,the81FQoAUI,debunking,-1.0
1380,45ey4jgoxeU,not about misinfo,0.0
1381,QgpfNScEd3M,debunking,-1.0
1382,wqKfL3z5yM4,not about misinfo,0.0
1383,2h55LrgNVZ4,debunking,-1.0
1384,BXyfCGDnuWs,not about misinfo,0.0
1385,8UIZue0sdrw,not about misinfo,0.0
1386,IM6I-ejDlzo,not about misinfo,0.0
1387,yGy6c3SHWf0,not about misinfo,0.0
1388,qPbQTRjwmr4,debunking,-1.0
1389,xQOXbr_AbOc,not about misinfo,0.0
1390,uRMhS6oeehY,not about misinfo,0.0
1391,jyzkv5uFGt8,not about misinfo,0.0
1392,A6Dkt7zyImk,not about misinfo,0.0
1393,jAhjPd4uNFY,not about misinfo,0.0
1394,0Ljm5i5N6WQ,not about misinfo,0.0
1395,OjkzfeJz66o,not about misinfo,0.0
1396,qX6NztnPU-4,not about misinfo,0.0
1397,vFx-puTB-zM,neutral,0.0
1398,bYaklzMf5TI,not about misinfo,0.0
1399,ha0-aJVMuYk,promoting,1.0
1400,ZFUomLdn9aQ,not about misinfo,0.0
1401,j314amPw4RQ,not about misinfo,0.0
1402,74F22bjBmqE,not about misinfo,0.0
1403,LmwgGkJ64CM,not about misinfo,0.0
1404,7abUCT0hnYY,not about misinfo,0.0
1405,CjOvWYcpRaU,not about misinfo,0.0
1406,RgjO35oLPPU,not about misinfo,0.0
1407,p81FTsW6TyQ,not about misinfo,0.0
1408,-rZkdPXP6H4,not about misinfo,0.0
1409,YFauihFXKHk,debunking,-1.0
1410,KR4ifeGxdQw,debunking,-1.0
1411,T7USvIRRIwM,not about misinfo,0.0
1412,2xsbt3a7K-8,not about misinfo,0.0
1413,ifX_JnBfxTY,not about misinfo,0.0
1414,h1RXGltx4SI,not about misinfo,0.0
1415,yaWVflQolmM,promoting,1.0
1416,VSQnOS7t4Gg,debunking,-1.0
1417,JIcV3rmk9hM,neutral,0.0
1418,IVIoC5ROaHk,not about misinfo,0.0
1419,35Idb_lCU4o,debunking,-1.0
1420,XPeeCyJReZw,debunking,-1.0
1421,Af2ygn68Pi4,not about misinfo,0.0
1422,yPj2DnMg4DM,not about misinfo,0.0
1423,eeYoXGoh96w,promoting,1.0
1424,NaYfoGwH33I,debunking,-1.0
1425,MICPyrnGYwg,not about misinfo,0.0
1426,t_YyrMV7SuE,not about misinfo,0.0
1427,OFWCbGzxofU,not about misinfo,0.0
1428,SHH1vWD19Fw,debunking,-1.0
1429,RwUs6pLo0ag,not about misinfo,0.0
1430,hMgMASVsA9Y,not about misinfo,0.0
1431,MJZCjLNhpik,not about misinfo,0.0
1432,_VZrY2vSbws,not about misinfo,0.0
1433,yhAyt-1VuCo,not about misinfo,0.0
1434,olE-s6atyHM,other,
1435,sXp-ZX-NbMI,not about misinfo,0.0
1436,DLztFDBK0dY,not about misinfo,0.0
1437,EiYm20F9WXU,not about misinfo,0.0
1438,PY9DcIMGxMs,not about misinfo,0.0
1439,_UaH98O7ku8,not about misinfo,0.0
1440,IRw5386iswY,not about misinfo,0.0
1441,_QnRk5zjrtI,not about misinfo,0.0
1442,tDjQ8ivwbCU,debunking,-1.0
1443,pfE-u2NzyQw,not about misinfo,0.0
1444,0AtTM9hgCDw,not about misinfo,0.0
1445,wTblbYqQQag,not about misinfo,0.0
1446,krIgKr3IC7s,not about misinfo,0.0
1447,P0-eNyOjtf0,neutral,0.0
1448,nEnklxGAmak,not about misinfo,0.0
1449,ieR0CZpzNyQ,not about misinfo,0.0
1450,bNKdlnoAqIs,debunking,-1.0
1451,zBkVCpbNnkU,debunking,-1.0
1452,3aNhzLUL2ys,debunking,-1.0
1453,YqJ7KoygkC4,debunking,-1.0
1454,nu2BiOrwTR0,not about misinfo,0.0
1455,i2mdwmpLYLY,debunking,-1.0
1456,gWWuL09wxSg,debunking,-1.0
1457,oKvLOe31GZU,debunking,-1.0
1458,uWnwcIdTwuw,not about misinfo,0.0
1459,EaWkik4jffw,debunking,-1.0
1460,uh__BR2cnPg,not about misinfo,0.0
1461,_qvpbzkLn6I,debunking,-1.0
1462,RJam0uafY0U,not about misinfo,0.0
1463,DjqtO-VnVcE,debunking,-1.0
1464,9AzNEG1GB-k,not about misinfo,0.0
1465,S93jMOqF-oE,not about misinfo,0.0
1466,rW4XFiHUQAs,not about misinfo,0.0
1467,7e9v_fsZB6A,not about misinfo,0.0
1468,kXhJ3hHK9hQ,not about misinfo,0.0
1469,TKjn9FWbN4g,debunking,-1.0
1470,YaDvRdLMkHs,not about misinfo,0.0
1471,NKEhdsnKKHs,not about misinfo,0.0
1472,gs_gY1K1AMU,not about misinfo,0.0
1473,G4rcv3p7AYg,debunking,-1.0
1474,Yq7Eh6JTKIg,not about misinfo,0.0
1475,s6MwGeOm8iI,not about misinfo,0.0
1476,Bchx0mS7XOY,not about misinfo,0.0
1477,XEVlyP4_11M,not about misinfo,0.0
1478,UnSILVWDKL8,debunking,-1.0
1479,1Jwo5qc78QU,not about misinfo,0.0
1480,hsWr_JWTZss,not about misinfo,0.0
1481,-92HQA0GcI8,debunking,-1.0
1482,BtN-goy9VOY,debunking,-1.0
1483,2RiCafMtR9o,debunking,-1.0
1484,jEEUmfW0qFQ,not about misinfo,0.0
1485,tncjsUkqNyY,debunking,-1.0
1486,FN1yCWO22H0,debunking,-1.0
1487,VeDHHt26ibQ,debunking,-1.0
1488,NquxM9_cT_o,not about misinfo,0.0
1489,GdyjN_zCO_M,debunking,-1.0
1490,gpEXtTzz5Aw,debunking,-1.0
1491,7avVHQ0cpX0,not about misinfo,0.0
1492,lzUWVyw_KZY,not about misinfo,0.0
1493,EUpcI4UAMOo,not about misinfo,0.0
1494,sfqK2PmSFlc,not about misinfo,0.0
1495,2N04h6XlLqk,not about misinfo,0.0
1496,yw_nqzVfxFQ,not about misinfo,0.0
1497,Q8RXxvylwSs,not about misinfo,0.0
1498,1nrv751eH20,not about misinfo,0.0
1499,2_8nzSB5ZT8,debunking,-1.0
1500,k7DGeWlKu0Q,debunking,-1.0
1501,Fcvgp6gNh6o,debunking,-1.0
1502,tyqySSFDlPA,debunking,-1.0
1503,AYkhlXronNk,debunking,-1.0
1504,npYocgDntyY,neutral,0.0
1505,Z5MjKrqbLGQ,debunking,-1.0
1506,sMuo_pox7p0,debunking,-1.0
1507,o-nCSXX4H24,debunking,-1.0
1508,0KznALZ8ORI,not about misinfo,0.0
1509,xxtt3D1eiso,not about misinfo,0.0
1510,Qi0edf_nJDo,debunking,-1.0
1511,mvA9gs5gxNY,debunking,-1.0
1512,oBSandHijDc,debunking,-1.0
1513,Ke6tT3_QTuM,debunking,-1.0
1514,gZoYxZtjGyg,debunking,-1.0
1515,GxFAjOC8Kt8,debunking,-1.0
1516,xuCn8ux2gbs,not about misinfo,0.0
1517,7Q1xEA9Igbk,not about misinfo,0.0
1518,ua4QMFQATco,not about misinfo,0.0
1519,izwomieBwG0,not about misinfo,0.0
1520,kLC0cX3rAX0,not about misinfo,0.0
1521,y0opgc1WoS4,debunking,-1.0
1522,ouAccsTzlGU,not about misinfo,0.0
1523,8HslUzw35mc,debunking,-1.0
1524,oakWgLqCwUc,not about misinfo,0.0
1525,zQGOcOUBi6s,neutral,0.0
1526,YI3tsmFsrOg,not about misinfo,0.0
1527,1AElONvi9WQ,not about misinfo,0.0
1528,3kr7C2L6AUA,not about misinfo,0.0
1529,uVUf_pt7Sh0,debunking,-1.0
1530,yqUFy-t4MlQ,debunking,-1.0
1531,tngWQSXEVsM,debunking,-1.0
1532,ttSaDl7obwM,debunking,-1.0
1533,2epOiiJ0ayk,not about misinfo,0.0
1534,zTdv38piRk4,not about misinfo,0.0
1535,RNubXAfLOGQ,debunking,-1.0
1536,g6iDZspbRMg,not about misinfo,0.0
1537,0voOSqFeqCk,debunking,-1.0
1538,ov_Jw02uHGY,promoting,1.0
1539,kpDWFN5hQ-M,not about misinfo,0.0
1540,CcEwlL6PWBs,debunking,-1.0
1541,juFVCvPOOzQ,debunking,-1.0
1542,zSAJkDEMgkY,debunking,-1.0
1543,y8PP3Id01WM,debunking,-1.0
1544,wMcTCu-PcsM,debunking,-1.0
1545,XbapWiUq94o,debunking,-1.0
1546,K75GdsY9fQM,debunking,-1.0
1547,AY7wOpn7FP4,not about misinfo,0.0
1548,i8xwLWb0lLY,not about misinfo,0.0
1549,3NHJjEFk32c,not about misinfo,0.0
1550,zZ3l1jgmYrY,not about misinfo,0.0
1551,D9tTi-CDjDU,debunking,-1.0
1552,B_tTymvDWXk,not about misinfo,0.0
1553,TNQsmPf24go,not about misinfo,0.0
1554,Qh9KBwqGxTI,not about misinfo,0.0
1555,z5ZBkr1epdI,not about misinfo,0.0
1556,NcMtPQBrdzA,debunking,-1.0
1557,0I4cdJesgVg,promoting,1.0
1558,urZLTobAfJc,not about misinfo,0.0
1559,7TmcXYp8xu4,not about misinfo,0.0
1560,ztkNLWFgYH8,debunking,-1.0
1561,AKB1dyXsTGM,not about misinfo,0.0
1562,zMs1ue8j9CM,neutral,0.0
1563,KjTXvC2DfJI,not about misinfo,0.0
1564,TsDhjbcxdpM,not about misinfo,0.0
1565,lOr3Lio2WoM,not about misinfo,0.0
1566,qS7mBbXxJYA,not about misinfo,0.0
1567,GvtNyOzGogc,not about misinfo,0.0
1568,BvLf63krM2g,not about misinfo,0.0
1569,V0CdS128-q4,not about misinfo,0.0
1570,Vg4N0wUeUWo,debunking,-1.0
1571,J5b_-TZwQ0I,not about misinfo,0.0
1572,WhMGcp9xIhY,not about misinfo,0.0
1573,UN8bJb8biZU,not about misinfo,0.0
1574,5pdPrQFjo2o,not about misinfo,0.0
1575,NgDGlcxYrhQ,not about misinfo,0.0
1576,RReAsJF5ytw,debunking,-1.0
1577,Ih0jxgG0uVY,not about misinfo,0.0
1578,8LdiaLs6OwE,debunking,-1.0
1579,Pu13Mso2VEA,debunking,-1.0
1580,vCGtkDzELAI,not about misinfo,0.0
1581,tFW7orQsBuo,not about misinfo,0.0
1582,lj3NhPgOoX4,debunking,-1.0
1583,OjPYmEZxACM,not about misinfo,0.0
1584,6ranhy8XWj8,not about misinfo,0.0
1585,iHQ2pGqaI3o,debunking,-1.0
1586,GIJK3dwCWCw,neutral,0.0
1587,nucCr7Sywgc,debunking,-1.0
1588,viLyfEtLn-M,not about misinfo,0.0
1589,pz2p4EQtEXs,not about misinfo,0.0
1590,cnWfsRoApoU,debunking,-1.0
1591,Jko5BGhc-Ys,not about misinfo,0.0
1592,FudoiSkcTv8,not about misinfo,0.0
1593,ErRsMTmdQb4,not about misinfo,0.0
1594,aHa9UI3yQd0,not about misinfo,0.0
1595,WA0wKeokWUU,not about misinfo,0.0
1596,jwvBFx2i5uY,not about misinfo,0.0
1597,fi-nGKEZ8kE,debunking,-1.0
1598,aw6RsUhw1Q8,not about misinfo,0.0
1599,nV41A8L1r3U,not about misinfo,0.0
1600,IS5mwymTIJU,not about misinfo,0.0
1601,nVAGDYDeADQ,debunking,-1.0
1602,8M7KGe2UnmE,not about misinfo,0.0
1603,32zh2VVt0zc,not about misinfo,0.0
1604,Gv1ywh0Q6HU,not about misinfo,0.0
1605,AjqaNQ018zU,not about misinfo,0.0
1606,MepXBJjsNxs,not about misinfo,0.0
1607,XF_Kr9v6WRs,debunking,-1.0
1608,87HTRliaxZk,not about misinfo,0.0
1609,c5rIhZ6cwUI,not about misinfo,0.0
1610,aiMstewMvSo,debunking,-1.0
1611,M3C6bp9FNGQ,debunking,-1.0
1612,2IFSdn_082o,debunking,-1.0
1613,hwMkMoSMK6o,not about misinfo,0.0
1614,VFyKkopIbNY,neutral,0.0
1615,mTn_rmpDCV8,not about misinfo,0.0
1616,L6eujSJ0-RU,not about misinfo,0.0
1617,0T5iCf-hEK0,not about misinfo,0.0
1618,3s2qAFfpJf4,not about misinfo,0.0
1619,GraFDLVYsBQ,debunking,-1.0
1620,MuJ3wkYvvx8,debunking,-1.0
1621,LNffDecxJEI,not about misinfo,0.0
1622,sRMMwpDTs5k,not about misinfo,0.0
1623,zGoBFU1q4g0,not about misinfo,0.0
1624,vhcqouX49I0,debunking,-1.0
1625,h6BLvTSVdKk,debunking,-1.0
1626,QaeuPxSqVr4,debunking,-1.0
1627,m5Lwwbe7HiI,debunking,-1.0
1628,09yCNcjBwC4,not about misinfo,0.0
1629,SbL2S3Ri2BM,debunking,-1.0
1630,Gs26bZTRkdU,not about misinfo,0.0
1631,2ZIYJVhFUQ0,debunking,-1.0
1632,A_wrtnFSQos,debunking,-1.0
1633,KVX6mKApnLU,debunking,-1.0
1634,zGxEXCV0n1M,not about misinfo,0.0
1635,hmoAX9f6MOc,not about misinfo,0.0
1636,TrS0uNBuG9c,not about misinfo,0.0
1637,5d667Bb_iYA,not about misinfo,0.0
1638,xcwJt4bcnXs,not about misinfo,0.0
1639,xfZhb6lmxjk,not about misinfo,0.0
1640,3ja1ke04Tds,not about misinfo,0.0
1641,7DLFUdS2d6M,debunking,-1.0
1642,MlLRvMs4ouY,not about misinfo,0.0
1643,E9peKIdne44,not about misinfo,0.0
1644,2GvHUFRIWwY,debunking,-1.0
1645,WPL3pUFtpJk,not about misinfo,0.0
1646,PjOMSNZ-pIk,not about misinfo,0.0
1647,eJJpSlaF4_U,not about misinfo,0.0
1648,zeQ3HDSoJoI,debunking,-1.0
1649,tvrDH67EyRA,debunking,-1.0
1650,KMc3vL_MIeo,neutral,0.0
1651,L6w0SSidMIo,not about misinfo,0.0
1652,8PmM6SUn7Es,not about misinfo,0.0
1653,N4Nn7x8_sXQ,debunking,-1.0
1654,4U7-msmV2AU,debunking,-1.0
1655,DRauXXz6t0Y,not about misinfo,0.0
1656,UMMwgvLmN-M,neutral,0.0
1657,gVdY9KXF_Sg,not about misinfo,0.0
1658,gKfjHTk8KrY,not about misinfo,0.0
1659,vTVQtsIfoo8,not about misinfo,0.0
1660,-QYIm5WV04I,not about misinfo,0.0
1661,VzPD009qTN4,neutral,0.0
1662,6UsHHOCH4q8,not about misinfo,0.0
1663,d9_2qcpe85w,debunking,-1.0
1664,iCAm3WVH8bE,debunking,-1.0
1665,6qUdMFa3iC4,not about misinfo,0.0
1666,-cS8VaQno3g,not about misinfo,0.0
1667,l_htSPGAY7I,not about misinfo,0.0
1668,cYoHODGg-HA,not about misinfo,0.0
1669,-q5QJW8q7qc,not about misinfo,0.0
1670,XtvauVV0XY8,not about misinfo,0.0
1671,pdmkLwRr5Gk,debunking,-1.0
1672,SgC55Nd9foE,debunking,-1.0
1673,L0jQz6jqQS0,not about misinfo,0.0
1674,FO0iG_P0P6M,not about misinfo,0.0
1675,oCjAAVk7Uis,not about misinfo,0.0
1676,pg1Cotr1fME,not about misinfo,0.0
1677,hxUAntt1z2c,not about misinfo,0.0
1678,rwDSa4ZgKmo,not about misinfo,0.0
1679,rn1tjqiRVck,not about misinfo,0.0
1680,BlkgcKd78rE,debunking,-1.0
1681,AAGIi62-sAU,not about misinfo,0.0
1682,IpDOvgyKw_c,not about misinfo,0.0
1683,T_ClE_zExnw,debunking,-1.0
1684,hSWrVGcCjY0,not about misinfo,0.0
1685,sZxkIR5NDxY,not about misinfo,0.0
1686,wsOYTOpwqTY,not about misinfo,0.0
1687,yNzQ_sLGIuA,debunking,-1.0
1688,W94Rth-aIkc,debunking,-1.0
1689,wgfJuSUskMo,not about misinfo,0.0
1690,vcMI3aT8jLs,not about misinfo,0.0
1691,fNyWl3xh3Lc,not about misinfo,0.0
1692,vSTfgu6srRk,not about misinfo,0.0
1693,BAIXmt58iBU,not about misinfo,0.0
1694,h_31xAybfyk,not about misinfo,0.0
1695,JHwzvVKj-ek,not about misinfo,0.0
1696,Ey5VjFR8g1Y,debunking,-1.0
1697,QczoNOQOpMA,debunking,-1.0
1698,BSFkcfJ6BAk,not about misinfo,0.0
1699,UlHlESetKVk,debunking,-1.0
1700,NOuvSdJUNgk,not about misinfo,0.0
1701,fBX8vYhWSLE,not about misinfo,0.0
1702,GLDb8uWTfa0,not about misinfo,0.0
1703,PbdOu1YYpOk,not about misinfo,0.0
1704,j0OyMeeLZMM,debunking,-1.0
1705,oFnFro4siRk,not about misinfo,0.0
1706,S8zuy4H-1WY,not about misinfo,0.0
1707,JEYh5WACqEk,not about misinfo,0.0
1708,AzAN53uhZd0,not about misinfo,0.0
1709,pmz-ss3zrqI,not about misinfo,0.0
1710,cDA5z4z-8gM,not about misinfo,0.0
1711,RjWWTTMj0xw,not about misinfo,0.0
1712,OCrxD19DHA8,not about misinfo,0.0
1713,DfY-DRsE86s,not about misinfo,0.0
1714,5HEwBqTBZt8,not about misinfo,0.0
1715,oII_wLtPW9E,debunking,-1.0
1716,J6lyURyVz7k,not about misinfo,0.0
1717,ETERgM354wE,debunking,-1.0
1718,DIkqs9_FK28,debunking,-1.0
1719,b_TkFhj9mgk,not about misinfo,0.0
1720,SUelbSa-OkA,debunking,-1.0
1721,fhtw7Dpntb4,debunking,-1.0
1722,mCzchPx3yF8,not about misinfo,0.0
1723,0fKBhvDjuy0,not about misinfo,0.0
1724,TBvaIUdmiEY,not about misinfo,0.0
1725,AcbqB0pFRPA,not about misinfo,0.0
1726,Q7yvvq-9ytE,neutral,0.0
1727,1lIfbqfoGMo,not about misinfo,0.0
1728,erA3WQE9Zes,neutral,0.0
1729,3lBpuBqxDVA,promoting,1.0
1730,gcNKIGAodj8,debunking,-1.0
