youtube_id,published_at,title,description,channel_id,language,duration_seconds,duration_minutes,duration_hours,view_count,like_count,dislike_count,favorite_count,comment_count,encountered_home,encountered_search,encountered_recommend,encountered_all
oG7fuA80aKU,,,,,,532,8.866666666666667,0.14777777777777779,,,,,,2,0,0,2
G8nTHtt9Vrg,,,,,,29551,492.51666666666665,8.20861111111111,,,,,,1,0,0,1
XxDY4Ri-c50,,,,,,1114,18.566666666666666,0.30944444444444447,,,,,,0,0,3,3
QaA4JA1GV98,,,,,,614,10.233333333333333,0.17055555555555554,,,,,,0,0,1,1
BG-vdhfzWjo,,,,,,604,10.066666666666666,0.16777777777777778,,,,,,6,0,0,6
H68Sa04s_1s,,,,,,1643,27.383333333333333,0.4563888888888889,,,,,,0,0,1,1
sweN8d4_MUg,,,,,,1013,16.883333333333333,0.28138888888888886,,,,,,0,0,1,1
WrsxFHobu_o,,,,,,5996,99.93333333333334,1.6655555555555557,,,,,,0,0,8,8
vjDnh7zfO98,,,,,,1891,31.516666666666666,0.5252777777777777,,,,,,0,0,5,5
6seCCCru-iU,,,,,,5838,97.3,1.6216666666666666,,,,,,1,0,0,1
gq8snFSEwlU,,,,,,11482,191.36666666666667,3.1894444444444447,,,,,,0,0,1,1
iBF0hP2_nGw,,,,,,1959,32.65,0.5441666666666667,,,,,,0,0,4,4
-GaNgCz49FU,,,,,,422,7.033333333333333,0.11722222222222221,,,,,,1,0,0,1
JB3Y5fWOv0o,,,,,,36000,600.0,10.0,,,,,,4,0,0,4
G5_haW10aaQ,,,,,,2602,43.36666666666667,0.7227777777777777,,,,,,7,0,150,157
GX3688crWEk,,,,,,377,6.283333333333333,0.10472222222222222,,,,,,2,0,0,2
bSxSZN3pzAw,,,,,,606,10.1,0.16833333333333333,,,,,,2,0,0,2
pcf1N5JKvMo,,,,,,203,3.3833333333333333,0.05638888888888889,,,,,,8,0,0,8
PAKaVmcOPBY,,,,,,659,10.983333333333333,0.18305555555555555,,,,,,0,0,1,1
Hbj4tfokhYc,,,,,,810,13.5,0.225,,,,,,1,0,0,1
MmtI4VFsjhk,,,,,,268,4.466666666666667,0.07444444444444445,,,,,,7,0,0,7
DSGyEsJ17cI,,,,,,0,0.0,0.0,,,,,,5,0,0,5
vGYPbCFILEI,,,,,,604,10.066666666666666,0.16777777777777778,,,,,,1,0,0,1
oI_LQ5lR4gU,,,,,,199,3.316666666666667,0.05527777777777778,,,,,,1,0,0,1
sj0XXM6eF5o,,,,,,566,9.433333333333334,0.15722222222222224,,,,,,0,0,4,4
ZEw8c6TmzGg,,,,,,1732,28.866666666666667,0.4811111111111111,,,,,,0,0,1,1
uBmbI8dzc-M,,,,,,21601,360.01666666666665,6.000277777777778,,,,,,1,0,0,1
xoeTL50KzI8,,,,,,14401,240.01666666666668,4.000277777777778,,,,,,4,0,3,7
_GMNVaejMLM,,,,,,1286,21.433333333333334,0.3572222222222222,,,,,,1,0,0,1
dfv1evzlxbM,,,,,,2689,44.81666666666667,0.7469444444444445,,,,,,12,0,0,12
iiUkbE_ktHs,,,,,,107,1.7833333333333334,0.029722222222222223,,,,,,14,0,0,14
45ahK73s--E,,,,,,594,9.9,0.165,,,,,,1,0,0,1
O8mdH2M7MKU,,,,,,8481,141.35,2.3558333333333334,,,,,,0,0,4,4
vzZwEDDajWk,,,,,,788,13.133333333333333,0.21888888888888888,,,,,,5,0,0,5
LOQe63mBxWc,,,,,,556,9.266666666666667,0.15444444444444447,,,,,,1,0,1,2
OCC_oTmjfNM,,,,,,804,13.4,0.22333333333333333,,,,,,0,0,1,1
DKyGiRI6jD0,,,,,,563,9.383333333333333,0.15638888888888888,,,,,,2,0,0,2
_q8NCKx3Pgw,,,,,,848,14.133333333333333,0.23555555555555555,,,,,,1,0,0,1
XXYlFuWEuKI,,,,,,249,4.15,0.06916666666666667,,,,,,70,0,0,70
-mfA260WKwU,,,,,,2530,42.166666666666664,0.7027777777777777,,,,,,3,0,0,3
NcgmsgCMjxk,,,,,,325,5.416666666666667,0.09027777777777778,,,,,,7,0,0,7
o1iUYc1Y_fk,,,,,,278,4.633333333333334,0.07722222222222223,,,,,,4,0,0,4
roM1QPr8lNo,,,,,,3221,53.68333333333333,0.8947222222222222,,,,,,0,0,3,3
rNYVDT0fCRo,,,,,,2586,43.1,0.7183333333333334,,,,,,1,0,3,4
o-A6YeV7QnE,,,,,,911,15.183333333333334,0.25305555555555553,,,,,,1,0,0,1
_kt1imQlwuY,,,,,,2668,44.46666666666667,0.7411111111111112,,,,,,2,0,14,16
neV3EPgvZ3g,,,,,,12789,213.15,3.5525,,,,,,22,0,2,24
fOXdUs66B34,,,,,,4212,70.2,1.1700000000000002,,,,,,0,0,2,2
vrUOPr9v8g4,,,,,,616,10.266666666666667,0.17111111111111113,,,,,,1,0,0,1
NWbFF3_Q15M,,,,,,1039,17.316666666666666,0.2886111111111111,,,,,,0,0,1,1
5VdvU7uIghU,,,,,,1137,18.95,0.3158333333333333,,,,,,1,0,0,1
2w22CBE_9GI,,,,,,1757,29.283333333333335,0.4880555555555556,,,,,,0,0,1,1
n0t-3a50UTA,,,,,,603,10.05,0.1675,,,,,,1,0,0,1
oLrOnEmy_GA,,,,,,561,9.35,0.15583333333333332,,,,,,3,0,2,5
Upa2Rk_Y1Z0,,,,,,235,3.9166666666666665,0.06527777777777778,,,,,,2,0,0,2
PpmBDoSIBNQ,,,,,,3300,55.0,0.9166666666666666,,,,,,0,0,1,1
SPqF6iW4Xis,,,,,,554,9.233333333333333,0.15388888888888888,,,,,,4,0,0,4
_vvwabpuHPU,,,,,,3641,60.68333333333333,1.011388888888889,,,,,,1,0,0,1
sa5C_CIbdw0,,,,,,3124,52.06666666666667,0.8677777777777779,,,,,,0,0,1,1
Zd_UcjMusUA,,,,,,1067,17.783333333333335,0.2963888888888889,,,,,,14,0,9,23
MxMaf0cj-bI,,,,,,423,7.05,0.1175,,,,,,2,0,0,2
2h6qOmNpOXE,,,,,,360,6.0,0.1,,,,,,1,0,0,1
Do2DSJwMpVw,,,,,,984,16.4,0.2733333333333333,,,,,,1,0,0,1
R1WSBwkZ4Ms,,,,,,221,3.683333333333333,0.06138888888888889,,,,,,0,0,1,1
Si05k7Q3WcU,,,,,,407,6.783333333333333,0.11305555555555555,,,,,,1,0,0,1
KND_bBDE8RQ,,,,,,2068,34.46666666666667,0.5744444444444444,,,,,,0,0,2,2
PErTNo2XYxU,,,,,,267,4.45,0.07416666666666667,,,,,,0,0,2,2
Q-2Ozkiok4s,,,,,,482,8.033333333333333,0.1338888888888889,,,,,,1,0,0,1
Il3NjMlQ_dk,,,,,,2777,46.28333333333333,0.7713888888888889,,,,,,1,0,0,1
EeTMkRKqmkw,,,,,,29,0.48333333333333334,0.008055555555555555,,,,,,1,0,0,1
KiGM2fg0ock,,,,,,10,0.16666666666666666,0.0027777777777777775,,,,,,1,0,0,1
HwdM_qaKL_g,,,,,,661,11.016666666666667,0.1836111111111111,,,,,,0,0,1,1
84DLT4yRcy4,,,,,,57,0.95,0.01583333333333333,,,,,,1,0,0,1
khwPVkoW8IE,,,,,,5843,97.38333333333334,1.6230555555555557,,,,,,0,0,37,37
2nZsrJPnxww,,,,,,330,5.5,0.09166666666666666,,,,,,0,0,1,1
DFZb2qBIrEw,,,,,,812,13.533333333333333,0.22555555555555556,,,,,,2,0,0,2
J2ZFNjPEDZo,,,,,,11397,189.95,3.165833333333333,,,,,,1,0,1,2
Hq6rnbkReJ8,,,,,,308,5.133333333333334,0.08555555555555557,,,,,,8,0,5,13
kU6i_HEKJgg,,,,,,1225,20.416666666666668,0.3402777777777778,,,,,,1,0,0,1
d0Xi5yYIUo4,,,,,,7208,120.13333333333334,2.002222222222222,,,,,,1,0,0,1
u9Dg-g7t2l4,,,,,,260,4.333333333333333,0.07222222222222222,,,,,,4,0,0,4
NMDZcbkgpJA,,,,,,1824,30.4,0.5066666666666666,,,,,,1,0,0,1
hE0dUJkrFug,,,,,,37956,632.6,10.543333333333333,,,,,,2,0,0,2
bRfOw8y6f8M,,,,,,452,7.533333333333333,0.12555555555555556,,,,,,1,0,0,1
965BLLWv8h8,,,,,,1096,18.266666666666666,0.3044444444444444,,,,,,13,0,0,13
LOWOLJci8d8,,,,,,1092,18.2,0.30333333333333334,,,,,,5,0,0,5
zreTrshsg-c,,,,,,391,6.516666666666667,0.10861111111111112,,,,,,5,0,0,5
Oij-BdIkPgQ,,,,,,1010,16.833333333333332,0.28055555555555556,,,,,,3,0,0,3
02iHPsBA1gI,,,,,,4047,67.45,1.1241666666666668,,,,,,0,0,6,6
LxuIskkhZMU,,,,,,2605,43.416666666666664,0.7236111111111111,,,,,,0,0,5,5
QEXisMIHnS8,,,,,,3598,59.96666666666667,0.9994444444444445,,,,,,1,0,0,1
IOQNMj3wA-k,,,,,,3120,52.0,0.8666666666666667,,,,,,1,0,3,4
a19OpQfwB2w,,,,,,1686,28.1,0.4683333333333334,,,,,,0,0,22,22
CfNEHW3qgso,,,,,,751,12.516666666666667,0.20861111111111114,,,,,,0,0,4,4
70NufBuWLAg,,,,,,17245,287.4166666666667,4.790277777777778,,,,,,1,0,0,1
Hax7EPFysqY,,,,,,761,12.683333333333334,0.2113888888888889,,,,,,1,0,0,1
RhPpyFxr_64,,,,,,918,15.3,0.255,,,,,,0,0,1,1
BSSxkR8n5AM,,,,,,3503,58.38333333333333,0.9730555555555556,,,,,,0,0,1,1
Wt9k4V1OoSU,,,,,,2521,42.016666666666666,0.7002777777777778,,,,,,11,0,0,11
p5hLApKUDWk,,,,,,588,9.8,0.16333333333333336,,,,,,0,0,1,1
MljytTReJ_o,,,,,,962,16.033333333333335,0.26722222222222225,,,,,,1,0,0,1
Hyg-DEodl0o,,,,,,64,1.0666666666666667,0.017777777777777778,,,,,,0,0,5,5
ut6vosxD_lM,,,,,,795,13.25,0.22083333333333333,,,,,,0,0,1,1
nnSdjyT1Eqg,,,,,,695,11.583333333333334,0.19305555555555556,,,,,,1,0,0,1
xUN4fwcwrUo,,,,,,958,15.966666666666667,0.26611111111111113,,,,,,0,0,1,1
67350MLGXXQ,,,,,,719,11.983333333333333,0.19972222222222222,,,,,,1,0,0,1
T0sCowo5Zvc,,,,,,1053,17.55,0.29250000000000004,,,,,,0,0,1,1
6svm119gxGs,,,,,,1239,20.65,0.3441666666666666,,,,,,1,0,0,1
YxePKHHgyJw,,,,,,1607,26.783333333333335,0.4463888888888889,,,,,,8,0,0,8
fO0KoyQWthI,,,,,,608,10.133333333333333,0.1688888888888889,,,,,,9,0,0,9
cnp9BpM5Obg,,,,,,161,2.683333333333333,0.04472222222222222,,,,,,2,0,0,2
M1F0lBnsnkE,,,,,,293,4.883333333333334,0.0813888888888889,,,,,,2,0,0,2
trE7YifD9Jc,,,,,,1184,19.733333333333334,0.3288888888888889,,,,,,2,0,0,2
xdnSweR7F0Q,,,,,,4754,79.23333333333333,1.3205555555555555,,,,,,0,0,5,5
Nfk7WHPp340,,,,,,1608,26.8,0.44666666666666666,,,,,,0,0,11,11
kboa8Cy0_Ao,,,,,,1835,30.583333333333332,0.5097222222222222,,,,,,0,0,1,1
6OOCk7GdWNY,,,,,,424,7.066666666666666,0.11777777777777777,,,,,,1,0,0,1
4QW93k1qwkA,,,,,,565,9.416666666666666,0.15694444444444444,,,,,,0,0,6,6
6X8fulgwOns,,,,,,752,12.533333333333333,0.20888888888888887,,,,,,1,0,0,1
UVvOv1UwJLA,,,,,,1448,24.133333333333333,0.4022222222222222,,,,,,1,0,3,4
rPQPgItxfgA,,,,,,2273,37.88333333333333,0.6313888888888889,,,,,,1,0,0,1
rD5oDjk3IOU,,,,,,2767,46.11666666666667,0.7686111111111111,,,,,,0,0,30,30
heoqGWqqmes,,,,,,1135,18.916666666666668,0.3152777777777778,,,,,,1,0,0,1
vFUIoeCGuMk,,,,,,260,4.333333333333333,0.07222222222222222,,,,,,2,0,0,2
TKaCoISpexM,,,,,,2525,42.083333333333336,0.701388888888889,,,,,,1,0,0,1
0_lMrbThaxo,,,,,,681,11.35,0.18916666666666665,,,,,,26,0,0,26
AZ79uRUJ5oM,,,,,,540,9.0,0.15,,,,,,1,0,0,1
m0a0cQ-Qo9c,,,,,,1067,17.783333333333335,0.2963888888888889,,,,,,1,0,0,1
6XIcMyIOw0E,,,,,,448,7.466666666666667,0.12444444444444444,,,,,,1,0,0,1
P3Ife6iBdsU,,,,,,485,8.083333333333334,0.13472222222222224,,,,,,6,0,0,6
Cn1MugPalaA,,,,,,772,12.866666666666667,0.21444444444444447,,,,,,1,0,0,1
qCe5rnDXFQw,,,,,,241,4.016666666666667,0.06694444444444445,,,,,,1,0,0,1
D8A_Hu_WqeQ,,,,,,908,15.133333333333333,0.25222222222222224,,,,,,1,0,0,1
K8CcSDXffno,,,,,,25210,420.1666666666667,7.002777777777778,,,,,,1,0,1,2
m8tO3kIfF1U,,,,,,211,3.5166666666666666,0.05861111111111111,,,,,,2,0,0,2
yIKWhp2_eyM,,,,,,611,10.183333333333334,0.16972222222222222,,,,,,5,0,0,5
CU-zJCvhz4I,,,,,,916,15.266666666666667,0.2544444444444445,,,,,,19,0,3,22
UzqHeaHgtdw,,,,,,368,6.133333333333334,0.10222222222222223,,,,,,1,0,0,1
6S--HMgvHiE,,,,,,205,3.4166666666666665,0.05694444444444444,,,,,,3,0,0,3
O7z69ikk4Lg,,,,,,1100,18.333333333333332,0.3055555555555555,,,,,,1,0,0,1
Vyu8jdUqzc8,,,,,,703,11.716666666666667,0.19527777777777777,,,,,,0,0,1,1
Wt8_5EKbkRc,,,,,,1603,26.716666666666665,0.4452777777777778,,,,,,2,0,4,6
1dkLJcQrvLY,,,,,,1190,19.833333333333332,0.33055555555555555,,,,,,0,0,1,1
IzNU8R4SFNA,,,,,,1119,18.65,0.3108333333333333,,,,,,0,0,1,1
B_nGEj8wIP0,,,,,,5164,86.06666666666666,1.4344444444444444,,,,,,0,0,1,1
1zo6fV_XrcA,,,,,,2499,41.65,0.6941666666666666,,,,,,1,0,0,1
SLHx691Jt-Y,,,,,,1220,20.333333333333332,0.33888888888888885,,,,,,0,0,2,2
SxBj73fxl-8,,,,,,1221,20.35,0.33916666666666667,,,,,,0,0,1,1
lH1qOST9gAg,,,,,,489,8.15,0.13583333333333333,,,,,,1,0,0,1
o8mhr1PcZ4Q,,,,,,855,14.25,0.2375,,,,,,0,0,3,3
75NQK-Sm1YY,,,,,,408,6.8,0.11333333333333333,,,,,,0,0,4,4
pjtsGzQjFM4,,,,,,10924,182.06666666666666,3.0344444444444445,,,,,,1,0,0,1
wQlEoGB-d40,,,,,,2106,35.1,0.5850000000000001,,,,,,0,0,3,3
3S3zZCU2sBQ,,,,,,381,6.35,0.10583333333333332,,,,,,20,0,0,20
CG_cxm_19OE,,,,,,3413,56.88333333333333,0.9480555555555555,,,,,,0,0,1,1
nJr-RmJxtDc,,,,,,1031,17.183333333333334,0.2863888888888889,,,,,,1,0,0,1
kC9ShKDNaAo,,,,,,2664,44.4,0.74,,,,,,25,2,9,36
5r90DYjZ76g,,,,,,671,11.183333333333334,0.18638888888888888,,,,,,0,0,2,2
wLrrUtXCQJI,,,,,,320,5.333333333333333,0.08888888888888888,,,,,,3,0,0,3
66VdylXI0nQ,,,,,,596,9.933333333333334,0.16555555555555557,,,,,,1,0,0,1
pze_qC7w1jI,,,,,,762,12.7,0.21166666666666664,,,,,,0,0,7,7
49Z4-JmD0uA,,,,,,632,10.533333333333333,0.17555555555555555,,,,,,1,0,0,1
01e8-zSLkg0,,,,,,317,5.283333333333333,0.08805555555555555,,,,,,0,0,5,5
1lTJ9ef7S0c,,,,,,747,12.45,0.2075,,,,,,2,0,0,2
mlCjy52h0hc,,,,,,5871,97.85,1.6308333333333331,,,,,,0,0,5,5
VyVd03kC7-I,,,,,,418,6.966666666666667,0.11611111111111111,,,,,,2,0,0,2
YSWd21z2qqE,,,,,,5244,87.4,1.4566666666666668,,,,,,0,0,1,1
p4xqEY8g6_w,,,,,,3776,62.93333333333333,1.0488888888888888,,,,,,0,0,1,1
7MHT5xTkL2g,,,,,,1684,28.066666666666666,0.4677777777777778,,,,,,0,0,1,1
5HJH9H7jC2A,,,,,,2573,42.88333333333333,0.7147222222222223,,,,,,1,0,0,1
eSErH-p2E2g,,,,,,273,4.55,0.07583333333333334,,,,,,0,0,1,1
FO9mWvJAugQ,,,,,,1255,20.916666666666668,0.34861111111111115,,,,,,65,0,3,68
n30zO0ABFqc,,,,,,7342,122.36666666666666,2.0394444444444444,,,,,,0,0,1,1
0gE_A_pYjKo,,,,,,614,10.233333333333333,0.17055555555555554,,,,,,0,0,1,1
I1Vt8oPCZiE,,,,,,610,10.166666666666666,0.16944444444444443,,,,,,0,0,2,2
RO0PEXz1Yb4,,,,,,4615,76.91666666666667,1.2819444444444446,,,,,,0,0,1,1
GNTd5mzyY_A,,,,,,563,9.383333333333333,0.15638888888888888,,,,,,0,0,1,1
9owIQMzh7ME,,,,,,208,3.466666666666667,0.05777777777777778,,,,,,0,0,1,1
NUCavkpaljI,,,,,,871,14.516666666666667,0.24194444444444446,,,,,,0,0,1,1
H60bs2Ztpt4,,,,,,6445,107.41666666666667,1.7902777777777779,,,,,,0,0,1,1
9ojaKTbcImU,,,,,,148,2.466666666666667,0.04111111111111111,,,,,,1,0,0,1
tahjluBe--E,,,,,,47,0.7833333333333333,0.013055555555555555,,,,,,4,0,0,4
jTgmCf82s3U,,,,,,2093,34.88333333333333,0.5813888888888888,,,,,,0,0,1,1
tej3zK91UVQ,,,,,,617,10.283333333333333,0.1713888888888889,,,,,,6,0,1,7
r7qliVpGEk0,,,,,,1161,19.35,0.3225,,,,,,1,0,1,2
b1RoMfysruQ,,,,,,123,2.05,0.034166666666666665,,,,,,2,0,0,2
qP07oyFTRXc,,,,,,975,16.25,0.2708333333333333,,,,,,1,0,0,1
0EtRdlebKHY,,,,,,3368,56.13333333333333,0.9355555555555556,,,,,,1,0,0,1
LkcgUqYj_Mg,,,,,,325,5.416666666666667,0.09027777777777778,,,,,,2,0,0,2
pscHSg33EMo,,,,,,133,2.216666666666667,0.036944444444444446,,,,,,1,0,0,1
fwMNvUhP0Do,,,,,,1088,18.133333333333333,0.3022222222222222,,,,,,2,0,0,2
4LGiZf_M9Pc,,,,,,695,11.583333333333334,0.19305555555555556,,,,,,1,0,0,1
7ebqW84tH2k,,,,,,1270,21.166666666666668,0.3527777777777778,,,,,,4,0,0,4
7lgzpzY9dKY,,,,,,318,5.3,0.08833333333333333,,,,,,2,0,0,2
Ue7MUXvz40A,,,,,,1711,28.516666666666666,0.47527777777777774,,,,,,4,0,0,4
3UUko1-fCac,,,,,,712,11.866666666666667,0.19777777777777777,,,,,,0,0,1,1
Yaui2pL26ZQ,,,,,,1532,25.533333333333335,0.4255555555555556,,,,,,0,0,1,1
F2SXmzk8ve4,,,,,,874,14.566666666666666,0.2427777777777778,,,,,,0,0,1,1
6wxI5pCRvL0,,,,,,3012,50.2,0.8366666666666667,,,,,,0,0,2,2
C5L1bhJTYco,,,,,,1515,25.25,0.42083333333333334,,,,,,18,0,0,18
uf9fLuaHvZQ,,,,,,3034,50.56666666666667,0.8427777777777778,,,,,,0,0,24,24
Je7sTk1oQMs,,,,,,2451,40.85,0.6808333333333334,,,,,,1,0,0,1
XkkuxbZAq30,,,,,,45683,761.3833333333333,12.689722222222223,,,,,,14,0,4,18
y0d1uKRY5dI,,,,,,569,9.483333333333333,0.15805555555555553,,,,,,0,0,1,1
vkEnO-qg-z8,,,,,,3972,66.2,1.1033333333333333,,,,,,0,0,3,3
c5UEIjD1L2U,,,,,,3755,62.583333333333336,1.0430555555555556,,,,,,1,0,0,1
Qb8hkWMYDD0,,,,,,2942,49.03333333333333,0.8172222222222222,,,,,,0,0,1,1
dyJtNusDT0k,,,,,,446,7.433333333333334,0.1238888888888889,,,,,,0,0,5,5
M5F2tU5V9Mw,,,,,,247,4.116666666666666,0.06861111111111111,,,,,,3,0,5,8
jMr5NvR1Y3Y,,,,,,2803,46.71666666666667,0.7786111111111111,,,,,,1,0,0,1
sZ92-geeYBo,,,,,,30146,502.43333333333334,8.373888888888889,,,,,,1,0,0,1
AevFQCVArhg,,,,,,1420,23.666666666666668,0.3944444444444445,,,,,,0,0,2,2
fTzSI_MY98o,,,,,,11169,186.15,3.1025,,,,,,2,0,1,3
l8GlZBKLieo,,,,,,743,12.383333333333333,0.20638888888888887,,,,,,26,0,0,26
TEjbg_2yuFI,,,,,,1017,16.95,0.2825,,,,,,0,0,5,5
Cm2dczXpBG0,,,,,,1760,29.333333333333332,0.4888888888888889,,,,,,1,0,0,1
BgT-wR29aIU,,,,,,827,13.783333333333333,0.22972222222222222,,,,,,1,0,0,1
yAO2gQwlbkg,,,,,,410,6.833333333333333,0.11388888888888889,,,,,,2,0,0,2
mI1m46fLztU,,,,,,157,2.6166666666666667,0.043611111111111114,,,,,,0,0,1,1
p_Gg5vgamxI,,,,,,1044,17.4,0.29,,,,,,1,0,0,1
m_zFyXWxxMA,,,,,,768,12.8,0.21333333333333335,,,,,,0,0,1,1
3dzPcy9VyfQ,,,,,,27,0.45,0.007500000000000001,,,,,,14,0,0,14
Z0cg0hIXuLI,,,,,,674,11.233333333333333,0.1872222222222222,,,,,,0,0,1,1
gP64AOND_nU,,,,,,698,11.633333333333333,0.1938888888888889,,,,,,1,0,0,1
sDsWs4-nE9Y,,,,,,711,11.85,0.19749999999999998,,,,,,0,0,1,1
sSwQBRGGTvw,,,,,,2855,47.583333333333336,0.7930555555555556,,,,,,0,0,3,3
0OhBoM6__68,,,,,,142,2.3666666666666667,0.03944444444444444,,,,,,35,0,0,35
LyeJd3WzjCE,,,,,,424,7.066666666666666,0.11777777777777777,,,,,,17,0,1,18
ijsF5ilav0U,,,,,,739,12.316666666666666,0.20527777777777778,,,,,,2,0,0,2
JJOr6QqC2hU,,,,,,595,9.916666666666666,0.16527777777777777,,,,,,1,0,0,1
0ZfS8dr3jbc,,,,,,1340,22.333333333333332,0.3722222222222222,,,,,,0,0,7,7
OOjUZ7ZD714,,,,,,210,3.5,0.058333333333333334,,,,,,1,0,0,1
6CdfsCz1oKo,,,,,,425,7.083333333333333,0.11805555555555555,,,,,,2,0,0,2
EOxarwd3eTs,,,,,,2098,34.96666666666667,0.5827777777777778,,,,,,0,0,3,3
0PDisLoTKYY,,,,,,735,12.25,0.20416666666666666,,,,,,1,0,0,1
Z2swde6Z97w,,,,,,333,5.55,0.0925,,,,,,0,0,3,3
aoY0J5jSbTM,,,,,,93,1.55,0.025833333333333333,,,,,,1,0,0,1
GXdNGNYN-kI,,,,,,926,15.433333333333334,0.25722222222222224,,,,,,2,0,3,5
dDO5xy2V-Mg,,,,,,158,2.6333333333333333,0.04388888888888889,,,,,,1,0,0,1
fq70UHD8DrM,,,,,,1900,31.666666666666668,0.5277777777777778,,,,,,0,0,3,3
TDVxEP0j8zU,,,,,,705,11.75,0.19583333333333333,,,,,,0,0,3,3
9PpZLgZUMOA,,,,,,52,0.8666666666666667,0.014444444444444446,,,,,,38,0,0,38
C7kubIYu69c,,,,,,261,4.35,0.0725,,,,,,1,0,1,2
ZSJjbmpXip8,,,,,,889,14.816666666666666,0.24694444444444444,,,,,,1,0,0,1
2JsKwyRFiYY,,,,,,3816,63.6,1.06,,,,,,0,0,1,1
8ya1ISUqkeA,,,,,,470,7.833333333333333,0.13055555555555556,,,,,,0,0,2,2
CCb_XbmB_iE,,,,,,667,11.116666666666667,0.1852777777777778,,,,,,3,0,0,3
Of1NS66Wn14,,,,,,2713,45.21666666666667,0.7536111111111111,,,,,,2,0,2,4
njn6krU3tQ8,,,,,,491,8.183333333333334,0.1363888888888889,,,,,,23,0,0,23
TJD1xZZCNAA,,,,,,207,3.45,0.0575,,,,,,1,0,0,1
TkEMzxxnKUQ,,,,,,594,9.9,0.165,,,,,,0,0,3,3
vp44tW1VDGg,,,,,,679,11.316666666666666,0.18861111111111112,,,,,,1,0,0,1
eS3HjuWmtrc,,,,,,923,15.383333333333333,0.2563888888888889,,,,,,0,0,4,4
9mrWL6-xH9o,,,,,,768,12.8,0.21333333333333335,,,,,,0,0,3,3
x82KFhfbbBU,,,,,,1565,26.083333333333332,0.4347222222222222,,,,,,5,0,0,5
Xqx9AiNMgSo,,,,,,1350,22.5,0.375,,,,,,0,0,9,9
hDsmwetbqxI,,,,,,5603,93.38333333333334,1.556388888888889,,,,,,0,0,1,1
Kb3afPs54PM,,,,,,372,6.2,0.10333333333333333,,,,,,1,0,0,1
j4OuCMnY43E,,,,,,11361,189.35,3.1558333333333333,,,,,,1,0,0,1
P9FXWmwvri4,,,,,,84,1.4,0.02333333333333333,,,,,,1,0,0,1
FwwSrS0bQVw,,,,,,1402,23.366666666666667,0.3894444444444444,,,,,,0,0,1,1
TJE5gDDnq9s,,,,,,1463,24.383333333333333,0.40638888888888886,,,,,,1,0,0,1
tYmuXVOa28M,,,,,,421,7.016666666666667,0.11694444444444445,,,,,,12,0,0,12
xu8AvGNPIkY,,,,,,535,8.916666666666666,0.1486111111111111,,,,,,0,0,2,2
bkH9rZz67Sk,,,,,,251,4.183333333333334,0.06972222222222223,,,,,,1,0,0,1
1Y1ya-yF35g,,,,,,922,15.366666666666667,0.2561111111111111,,,,,,0,0,3,3
Lo5BRAKvJoA,,,,,,237,3.95,0.06583333333333334,,,,,,1,0,3,4
Doq3GRYT5r0,,,,,,1475,24.583333333333332,0.4097222222222222,,,,,,0,0,1,1
314FES0_pyI,,,,,,7285,121.41666666666667,2.0236111111111112,,,,,,9,0,0,9
dhaw_-7rZzQ,,,,,,2867,47.78333333333333,0.7963888888888888,,,,,,1,0,0,1
3FcXBAC6-KI,,,,,,300,5.0,0.08333333333333333,,,,,,0,0,1,1
xQzncuPY40s,,,,,,84,1.4,0.02333333333333333,,,,,,1,0,0,1
sSiNhBhuBOU,,,,,,2493,41.55,0.6925,,,,,,0,0,1,1
s3P4a3JTFgU,,,,,,968,16.133333333333333,0.2688888888888889,,,,,,1,0,0,1
QvvNRx0riOE,,,,,,1642,27.366666666666667,0.45611111111111113,,,,,,4,0,0,4
UBJa_rUbdu0,,,,,,108,1.8,0.030000000000000002,,,,,,18,0,0,18
5ntV_XX_Er0,,,,,,1553,25.883333333333333,0.4313888888888889,,,,,,3,0,0,3
kHgI6um1BMc,,,,,,638,10.633333333333333,0.17722222222222223,,,,,,1,0,0,1
2N_GtztXuoA,,,,,,405,6.75,0.1125,,,,,,0,0,2,2
dZobSE6dOZU,,,,,,712,11.866666666666667,0.19777777777777777,,,,,,0,0,1,1
beHJR4b8ACQ,,,,,,283,4.716666666666667,0.07861111111111112,,,,,,54,0,0,54
GV0ZUSRnjSA,,,,,,1853,30.883333333333333,0.5147222222222222,,,,,,0,0,2,2
V0eUgOMMmzw,,,,,,541,9.016666666666667,0.1502777777777778,,,,,,5,0,0,5
JxcnXaU9bb0,,,,,,367,6.116666666666666,0.10194444444444443,,,,,,0,0,1,1
36YnV9STBqc,,,,,,0,0.0,0.0,,,,,,5,0,0,5
gkFNOSkpPEM,,,,,,259,4.316666666666666,0.07194444444444444,,,,,,1,0,0,1
BPUrgLvKuTg,,,,,,603,10.05,0.1675,,,,,,5,0,0,5
XDrwmLdXzXE,,,,,,6142,102.36666666666666,1.706111111111111,,,,,,0,0,2,2
3J5PQopbGrE,,,,,,481,8.016666666666667,0.13361111111111112,,,,,,1,0,0,1
G9YBbe6qyBI,,,,,,600,10.0,0.16666666666666666,,,,,,1,0,0,1
phJD8mb0Tfs,,,,,,1123,18.716666666666665,0.3119444444444444,,,,,,2,0,0,2
2iaMHhWkSNw,,,,,,1351,22.516666666666666,0.37527777777777777,,,,,,0,0,1,1
